time,values
173.39999675750732,19.996566519830388
173.59999418258667,19.996600680126409
173.80000352859497,19.996634502531972
174.00000095367432,19.996667986397465
174.19999837875366,19.996701137097194
174.39999580383301,19.996733957946173
174.60000514984131,19.996766454153590
174.80000257492065,19.996798625095309
175.00000000000000,19.996830475934910
175.19999742507935,19.996862009857416
175.39999485015869,19.996893230016163
175.60000419616699,19.996924141366296
175.80000162124634,19.996954743314109
175.99999904632568,19.996985040771357
176.19999647140503,19.997015036767721
176.40000581741333,19.997044736064051
176.60000324249268,19.997074138089928
176.80000066757202,19.997103247564507
176.99999809265137,19.997132067398677
177.19999551773071,19.997160600474373
177.40000486373901,19.997188851320256
177.60000228881836,19.997216819393724
177.79999971389771,19.997244509183773
177.99999713897705,19.997271923459333
178.19999456405640,19.997299064961783
178.40000391006470,19.997325937998916
178.60000133514404,19.997352542054593
178.79999876022339,19.997378881398884
178.99999618530273,19.997404958665669
179.20000553131104,19.997430777993838
179.40000295639038,19.997456338887485
179.60000038146973,19.997481645449245
179.79999780654907,19.997506700209730
179.99999523162842,19.997531505674374
180.20000457763672,19.997556065780199
180.40000200271606,19.997580380055492
180.59999942779541,19.997604452402800
180.79999685287476,19.997628285229318
180.99999427795410,19.997651880918283
181.20000362396240,19.997675243214708
181.40000104904175,19.997698371669891
181.59999847412109,19.997721269996042
181.79999589920044,19.997743940482959
182.00000524520874,19.997766386728806
182.20000267028809,19.997788608302475
182.40000009536743,19.997810608770617
182.59999752044678,19.997832390333247
182.79999494552612,19.997853955168480
183.00000429153442,19.997875306699004
183.20000171661377,19.997896444514730
183.39999914169312,19.997917372008363
183.59999656677246,19.997938091272619
183.80000591278076,19.997958605595979
184.00000333786011,19.997978914584436
184.20000076293945,19.997999021497666
184.39999818801880,19.998018928346326
184.59999561309814,19.998038637121066
184.80000495910645,19.998058150949987
185.00000238418579,19.998077469458295
185.19999980926514,19.998096595746695
185.39999723434448,19.998115531727777
185.59999465942383,19.998134279295112
185.80000400543213,19.998152841424236
186.00000143051147,19.998171217758639
186.19999885559082,19.998189411247800
186.39999628067017,19.998207423711033
186.60000562667847,19.998225258007206
186.80000305175781,19.998242913793788
187.00000047683716,19.998260393904609
187.19999790191650,19.998277700087645
187.39999532699585,19.998294834073484
187.60000467300415,19.998311798581568
187.80000209808350,19.998328593286065
187.99999952316284,19.998345220882598
188.19999694824219,19.998361683033902
188.39999437332153,19.998377981386156
188.60000371932983,19.998394118526175
188.80000114440918,19.998410094144020
188.99999856948853,19.998425910803842
189.19999599456787,19.998441570087287
189.40000534057617,19.998457074479727
189.60000276565552,19.998472423683385
189.80000019073486,19.998487620161868
189.99999761581421,19.998502665434795
190.19999504089355,19.998517561006672
190.40000438690186,19.998532309241664
190.60000181198120,19.998546909856508
190.79999923706055,19.998561365194668
190.99999666213989,19.998575676701648
191.19999408721924,19.998589845808578
191.40000343322754,19.998603874764321
191.60000085830688,19.998617763299428
191.79999828338623,19.998631513643073
191.99999570846558,19.998645127170260
192.20000505447388,19.998658606041680
192.40000247955322,19.998671949998446
192.59999990463257,19.998685161182326
192.79999732971191,19.998698240914411
192.99999475479126,19.998711190502650
193.20000410079956,19.998724012002356
193.40000152587891,19.998736705167268
193.59999895095825,19.998749272034694
193.79999637603760,19.998761713861303
194.00000572204590,19.998774032621807
194.20000314712524,19.998786228079606
194.40000057220459,19.998798302192128
194.59999799728394,19.998810256166760
194.79999542236328,19.998822091198878
195.00000476837158,19.998833809166893
195.20000219345093,19.998845409845746
195.39999961853027,19.998856895097390
195.59999704360962,19.998868266070332
195.79999446868896,19.998879523901653
196.00000381469727,19.998890670378145
196.20000123977661,19.998901705285732
196.39999866485596,19.998912630395555
196.59999608993530,19.998923446800113
196.80000543594360,19.998934156216137
197.00000286102295,19.998944758437940
197.20000028610229,19.998955255167225
197.39999771118164,19.998965647453645
197.59999513626099,19.998975936336407
197.80000448226929,19.998986123448528
198.00000190734863,19.998996208594345
198.19999933242798,19.999006193392571
198.39999675750732,19.999016078841667
198.59999418258667,19.999025865930154
198.80000352859497,19.999035556211410
199.00000095367432,19.999045149499313
199.19999837875366,19.999054647333626
199.39999580383301,19.999064050664121
199.60000514984131,19.999073360983253
199.80000257492065,19.999082578112205
